1,165,75.014,460.9,34.4,-6.4,28,2.6804,1564.1,616,969,1250,29.684,1255.3,5.2814,29880,0.012485,24.9,45.406,24.639,54.589,46.985,57.934,45.302,49583,49583,277.72,198.71,1990.5,3734.7,160.83,27466,14.638,35.087,2933.9,4029.6,707.05,1643.4,214.03,2945.5,310.71,509.82,628.14,51.247,49.53,49.12,47.204
2,164.87,75.023,460.82,34.4,-6.4,28,2.6802,1563.8,616,969.03,1250,29.702,1255.3,5.2789,29881,0.012474,24.9,45.407,24.635,54.584,46.983,57.916,45.283,49561,49573,277.71,198.72,1989.9,3734.2,160.81,27467,14.638,35.088,2934,4022.9,707.06,1643.4,214.17,2945.6,310.72,509.82,628.14,51.074,49.53,49.121,47.206
3,164.89,75.035,460.82,34.4,-6.4,28,2.68,1563.9,616,969.02,1250,29.7,1255.3,5.2781,29879,0.012469,24.9,45.408,24.631,54.58,46.982,57.926,45.284,49561,49568,277.7,198.73,1990.2,3733.9,160.8,27468,14.638,35.089,2934.2,4022.1,707.09,1643.5,214.42,2945.5,310.72,509.81,628.14,51.052,49.529,49.125,47.213
4,164.89,75.059,460.95,34.4,-6.4,28,2.6797,1563.1,616.01,969.02,1250,29.699,1255.3,5.2769,29878,0.012462,24.9,45.412,24.627,54.575,46.981,57.864,45.283,49557,49563,277.7,198.75,1988.1,3733.5,160.78,27470,14.638,35.089,2934.6,4021.3,707.18,1643.7,214.71,2945.5,310.73,509.81,628.14,51.03,49.526,49.138,47.222
5,164.88,75.071,460.93,34.4,-6.4,28,2.6795,1563.2,616,969.01,1250,29.697,1255.3,5.2759,29876,0.012457,24.9,45.413,24.623,54.571,46.98,57.874,45.283,49553,49559,277.69,198.75,1988.4,3733.1,160.77,27471,14.638,35.09,2934.7,4020.9,707.36,1643.8,215.01,2945.3,310.73,509.8,628.13,51.017,49.522,49.164,47.23
6,164.87,75.093,460.56,34.4,-6.4,28,2.6793,1565.3,615.99,969.01,1250,29.694,1255.3,5.2746,29876,0.01245,24.9,45.415,24.62,54.566,46.979,58.03,45.283,49549,49555,277.69,198.77,1993.8,3732.7,160.76,27473,14.638,35.09,2935,4020.4,707.63,1643.9,215.32,2945,310.74,509.8,628.13,51.001,49.516,49.203,47.237
7,164.82,75.098,460.56,34.4,-6.4,28,2.679,1565,615.99,969.02,1250,29.698,1255.3,5.2728,29875,0.012441,24.9,45.413,24.614,54.56,46.978,58.008,45.276,49538,49547,277.67,198.76,1993,3732.2,160.74,27471,14.638,35.091,2934.8,4020.3,708,1644,215.68,2944.6,310.74,509.79,628.13,50.998,49.509,49.255,47.242
8,164.84,75.106,460.39,34.4,-6.4,28,2.6788,1566.2,615.99,969.01,1250,29.692,1255.3,5.2716,29874,0.012434,24.9,45.412,24.61,54.555,46.977,58.094,45.279,49538,49543,277.66,198.76,1996,3731.8,160.73,27470,14.638,35.091,2934.7,4020.4,708.45,1644.1,216.05,2944,310.74,509.78,628.13,50.999,49.499,49.319,47.249
9,164.82,75.138,460.46,34.4,-6.4,28,2.6785,1565.7,616,969.01,1250,29.689,1255.3,5.269,29875,0.012422,24.9,45.416,24.605,54.549,46.976,58.054,45.277,49530,49537,277.66,198.78,1994.6,3731.3,160.71,27473,14.638,35.092,2935.1,4019.8,708.96,1644.2,216.42,2943.6,310.75,509.77,628.12,50.982,49.49,49.392,47.254
10,164.79,75.155,460.66,34.4,-6.4,28,2.6781,1564.2,616.01,969.01,1250,29.689,1255.3,5.2661,29876,0.012408,24.9,45.416,24.599,54.542,46.974,57.95,45.273,49520,49529,277.64,198.78,1991,3730.7,160.69,27473,14.638,35.093,2935.2,4019.4,709.5,1644.2,216.81,2943,310.76,509.75,628.12,50.972,49.48,49.47,47.258
11,164.83,75.179,460.58,34.4,-6.4,28,2.6779,1565,616,969,1250,29.678,1255.3,5.2639,29877,0.012398,24.9,45.417,24.595,54.537,46.973,58.003,45.281,49523,49526,277.64,198.8,1992.9,3730.3,160.67,27474,14.638,35.093,2935.4,4019,710.05,1644.2,217.16,2942.5,310.76,509.74,628.11,50.959,49.47,49.548,47.258
12,164.84,75.192,460.68,34.4,-6.4,28,2.6777,1564.4,616,968.99,1250,29.669,1255.3,5.2619,29879,0.012388,24.9,45.417,24.592,54.533,46.973,57.965,45.285,49522,49524,277.64,198.79,1991.5,3730,160.66,27474,14.638,35.094,2935.3,4018.9,710.57,1644.1,217.44,2941.9,310.77,509.73,628.11,50.955,49.459,49.622,47.255
13,164.79,75.203,460.6,34.4,-6.4,28,2.6775,1564.6,616,969,1250,29.669,1255.3,5.2587,29882,0.012374,24.9,45.415,24.588,54.529,46.971,57.98,45.282,49513,49518,277.62,198.79,1992.1,3729.6,160.65,27473,14.638,35.094,2935.2,4019,711.02,1643.9,217.71,2941.2,310.77,509.72,628.1,50.955,49.448,49.687,47.246
14,164.8,75.2,460.43,34.4,-6.4,28,2.6773,1565.7,615.99,968.99,1250,29.662,1255.3,5.2567,29884,0.012365,24.9,45.41,24.584,54.525,46.97,58.06,45.286,49513,49516,277.61,198.76,1994.8,3729.3,160.64,27469,14.638,35.095,2934.7,4019.5,711.38,1643.7,217.96,2940.5,310.76,509.71,628.1,50.969,49.436,49.738,47.234
15,164.75,75.206,460.6,34.4,-6.4,28,2.677,1564.4,616,969,1250,29.664,1255.3,5.2534,29888,0.01235,24.9,45.407,24.579,54.52,46.969,57.964,45.281,49502,49509,277.59,198.75,1991.5,3728.8,160.62,27467,14.638,35.096,2934.4,4019.8,711.62,1643.5,218.23,2939.8,310.76,509.7,628.09,50.978,49.424,49.773,47.22
16,164.8,75.203,460.47,34.4,-6.4,28,2.6769,1565.4,616,968.99,1250,29.652,1255.3,5.2518,29889,0.012343,24.9,45.402,24.576,54.516,46.968,58.04,45.289,49507,49508,277.57,198.72,1994.1,3728.5,160.61,27463,14.638,35.096,2933.8,4020.4,711.75,1643.2,218.48,2939,310.75,509.7,628.09,50.995,49.412,49.793,47.204
17,164.86,75.208,461.06,34.4,-6.4,28,2.6768,1562.3,616.02,968.97,1250,29.636,1255.3,5.2505,29892,0.012338,24.9,45.4,24.575,54.515,46.968,57.807,45.301,49516,49510,277.57,198.7,1986.1,3728.5,160.61,27461,14.638,35.096,2933.6,4020.7,711.77,1642.8,218.6,2938.3,310.75,509.69,628.08,51.006,49.401,49.797,47.183
18,164.87,75.232,460.85,34.4,-6.4,28,2.6768,1563.6,616,968.97,1250,29.625,1255.3,5.2482,29898,0.012329,24.9,45.402,24.576,54.515,46.968,57.901,45.308,49517,49512,277.59,198.71,1989.3,3728.5,160.61,27463,14.638,35.096,2933.8,4020.4,711.68,1642.3,218.6,2937.8,310.75,509.68,628.08,50.998,49.392,49.785,47.155
19,164.91,75.239,460.95,34.4,-6.4,28,2.6769,1563.2,616,968.96,1250,29.613,1255.3,5.2469,29904,0.012325,24.9,45.402,24.578,54.517,46.969,57.874,45.318,49525,49517,277.61,198.71,1988.4,3728.6,160.61,27462,14.638,35.095,2933.8,4020.4,711.46,1641.8,218.49,2937.4,310.75,509.68,628.07,50.998,49.386,49.755,47.124
20,164.79,75.267,461.12,34.4,-6.4,28,2.6768,1561.4,616.01,968.99,1250,29.624,1255.3,5.2426,29912,0.012307,24.9,45.405,24.576,54.514,46.967,57.746,45.305,49506,49511,277.62,198.73,1984,3728.4,160.61,27465,14.638,35.096,2934.2,4019.8,711.11,1641.2,218.44,2937.1,310.75,509.68,628.07,50.981,49.382,49.707,47.093
21,164.8,75.28,460.88,34.4,-6.4,28,2.6767,1562.9,616,968.99,1250,29.62,1255.3,5.2405,29916,0.012298,24.9,45.405,24.576,54.513,46.967,57.857,45.309,49509,49509,277.63,198.73,1987.9,3728.3,160.6,27465,14.638,35.096,2934.2,4019.4,710.66,1640.8,218.46,2936.9,310.76,509.68,628.06,50.969,49.378,49.644,47.069
22,164.76,75.311,460.97,34.4,-6.4,28,2.6765,1562.1,616,968.99,1250,29.62,1255.3,5.2379,29919,0.012286,24.9,45.41,24.574,54.51,46.966,57.798,45.306,49502,49505,277.64,198.76,1985.8,3728,160.59,27468,14.638,35.096,2934.7,4018.5,710.14,1640.5,218.56,2936.8,310.76,509.68,628.06,50.944,49.374,49.572,47.051
23,164.76,75.332,460.94,34.4,-6.4,28,2.6764,1562.3,616,968.99,1250,29.615,1255.3,5.2365,29921,0.01228,24.9,45.411,24.572,54.507,46.965,57.814,45.309,49502,49503,277.65,198.77,1986.4,3727.8,160.58,27469,14.638,35.096,2934.9,4017.8,709.63,1640.2,218.71,2936.6,310.77,509.68,628.05,50.925,49.369,49.501,47.037
24,164.74,75.348,460.94,34.4,-6.4,28,2.6763,1562.2,616,969,1250,29.614,1255.3,5.2352,29923,0.012274,24.9,45.411,24.57,54.504,46.964,57.803,45.307,49496,49499,277.65,198.77,1986,3727.6,160.58,27469,14.638,35.096,2934.9,4017.4,709.19,1640,218.91,2936.2,310.78,509.68,628.05,50.913,49.362,49.44,47.025
25,164.69,75.371,461.23,34.4,-6.4,28,2.676,1560.2,616.01,969,1250,29.616,1255.3,5.2331,29924,0.012264,24.9,45.411,24.566,54.5,46.962,57.66,45.302,49487,49493,277.65,198.78,1981.1,3727.2,160.56,27470,14.638,35.096,2935.1,4017,708.87,1639.9,219.18,2935.7,310.78,509.67,628.04,50.899,49.353,49.397,47.017
26,164.72,75.404,461.17,34.4,-6.4,28,2.6759,1560.7,616,968.99,1250,29.606,1255.3,5.232,29925,0.012258,24.9,45.414,24.564,54.496,46.961,57.696,45.309,49490,49490,277.66,198.8,1982.3,3726.9,160.55,27472,14.638,35.097,2935.4,4016.2,708.73,1639.8,219.47,2935.2,310.79,509.66,628.03,50.878,49.343,49.379,47.014
27,164.71,75.413,461.45,34.4,-6.4,28,2.6757,1559,616.01,968.99,1250,29.603,1255.3,5.231,29925,0.012253,24.9,45.412,24.562,54.493,46.96,57.569,45.309,49485,49487,277.66,198.79,1977.9,3726.7,160.54,27470,14.638,35.097,2935.2,4016.2,708.79,1639.8,219.76,2934.6,310.79,509.65,628.03,50.875,49.332,49.388,47.014
28,164.64,75.412,461.21,34.4,-6.4,28,2.6755,1560,616,969.01,1250,29.608,1255.3,5.2294,29925,0.012245,24.9,45.406,24.557,54.489,46.959,57.646,45.302,49473,49480,277.64,198.76,1980.6,3726.3,160.53,27466,14.638,35.098,2934.6,4016.6,709.02,1639.8,220.11,2933.7,310.79,509.64,628.02,50.888,49.317,49.422,47.017
29,164.61,75.417,461.35,34.4,-6.4,28,2.6752,1558.9,616.01,969.01,1250,29.608,1255.3,5.2278,29925,0.012237,24.9,45.401,24.552,54.483,46.957,57.571,45.298,49465,49473,277.61,198.73,1978,3725.8,160.51,27462,14.638,35.098,2934.1,4017.1,709.42,1639.9,220.53,2932.7,310.78,509.63,628.01,50.902,49.301,49.48,47.023
30,164.62,75.419,461.18,34.4,-6.4,28,2.675,1560,616,969,1250,29.601,1255.3,5.2269,29923,0.012231,24.9,45.395,24.547,54.477,46.956,57.647,45.301,49463,49468,277.59,198.7,1980.6,3725.3,160.5,27457,14.638,35.099,2933.4,4017.7,709.95,1640.1,220.98,2931.6,310.77,509.61,628,50.919,49.283,49.556,47.033
