1,165,75.014,460.9,34.4,-6.4,28,2.6804,1564.1,616,969,1250,29.684,1255.3,5.2814,29880,0.012485,24.9,45.406,24.639,54.589,46.985,57.934,45.302,49583,49583,277.72,198.71,1990.5,3734.7,160.83,27466,14.638,35.087,2933.9,4029.6,707.05,1643.4,214.03,2945.5,310.71,509.82,628.14,51.247,49.53,49.12,47.204
2,165.06,75.019,460.94,34.4,-6.4,28,2.6805,1564.2,616,968.99,1250,29.675,1255.3,5.2823,29880,0.01249,24.9,45.408,24.641,54.591,46.985,57.941,45.31,49592,49587,277.74,198.72,1990.7,3734.8,160.83,27467,14.638,35.087,2934.1,4023,707.05,1643.3,213.97,2945.6,310.72,509.82,628.14,51.078,49.531,49.12,47.203
3,165.02,75.045,461.02,34.4,-6.4,28,2.6805,1563.5,616,969,1250,29.678,1255.3,5.2812,29883,0.012485,24.9,45.414,24.642,54.591,46.985,57.888,45.306,49586,49586,277.76,198.76,1988.9,3734.8,160.83,27472,14.638,35.087,2934.8,4021.8,707.04,1643.3,213.89,2945.9,310.73,509.82,628.14,51.043,49.534,49.118,47.201
4,164.96,75.073,461.04,34.4,-6.4,28,2.6804,1563,616.01,969.01,1250,29.686,1255.3,5.2794,29885,0.012477,24.9,45.421,24.641,54.589,46.984,57.858,45.299,49577,49582,277.77,198.8,1987.9,3734.7,160.83,27477,14.638,35.087,2935.5,4020.7,707.01,1643.3,213.89,2946.2,310.74,509.82,628.14,51.011,49.537,49.114,47.199
5,164.92,75.11,460.95,34.4,-6.4,28,2.6802,1563.3,616,969.02,1250,29.691,1255.3,5.2774,29886,0.012468,24.9,45.429,24.639,54.585,46.984,57.876,45.293,49569,49576,277.79,198.85,1988.5,3734.3,160.81,27483,14.638,35.087,2936.5,4019.3,706.98,1643.3,214.01,2946.6,310.76,509.82,628.14,50.969,49.54,49.109,47.202
6,164.9,75.1,460.74,34.4,-6.4,28,2.6801,1564.4,615.99,969.02,1250,29.697,1255.3,5.2773,29884,0.012466,24.9,45.426,24.636,54.582,46.983,57.958,45.287,49565,49571,277.77,198.84,1991.3,3734.1,160.81,27481,14.638,35.087,2936.2,4019.2,706.97,1643.4,214.22,2946.6,310.77,509.82,628.14,50.964,49.54,49.108,47.209
7,164.87,75.125,460.65,34.4,-6.4,28,2.6798,1564.8,615.99,969.02,1250,29.699,1255.3,5.2762,29882,0.01246,24.9,45.43,24.632,54.577,46.982,57.992,45.283,49557,49565,277.77,198.86,1992.5,3733.7,160.79,27484,14.638,35.088,2936.7,4018.7,707.02,1643.6,214.52,2946.6,310.78,509.81,628.14,50.946,49.537,49.115,47.218
8,164.89,75.151,460.6,34.4,-6.4,28,2.6796,1565.2,615.99,969.01,1250,29.695,1255.3,5.2756,29880,0.012456,24.9,45.434,24.629,54.572,46.981,58.018,45.285,49556,49561,277.77,198.89,1993.4,3733.3,160.78,27487,14.638,35.088,2937.2,4017.9,707.18,1643.7,214.84,2946.5,310.79,509.81,628.14,50.922,49.533,49.138,47.228
9,164.88,75.152,460.71,34.4,-6.4,28,2.6794,1564.5,616,969.01,1250,29.694,1255.3,5.2754,29878,0.012454,24.9,45.432,24.625,54.569,46.98,57.971,45.284,49553,49558,277.76,198.88,1991.8,3733,160.77,27485,14.638,35.089,2937,4017.9,707.45,1643.9,215.16,2946.1,310.79,509.8,628.13,50.92,49.527,49.177,47.235
10,164.92,75.148,460.81,34.4,-6.4,28,2.6793,1564.1,616,969,1250,29.687,1255.3,5.2755,29876,0.012454,24.9,45.429,24.623,54.567,46.98,57.939,45.289,49556,49557,277.75,198.87,1990.7,3732.8,160.76,27483,14.638,35.089,2936.7,4018.3,707.84,1644,215.42,2945.6,310.79,509.79,628.13,50.931,49.518,49.233,47.241
11,164.88,75.164,460.72,34.4,-6.4,28,2.6792,1564.4,616,969.01,1250,29.687,1255.3,5.2738,29877,0.012446,24.9,45.43,24.62,54.563,46.979,57.965,45.286,49548,49553,277.74,198.88,1991.5,3732.5,160.75,27484,14.638,35.089,2936.8,4018.3,708.32,1644,215.67,2945.2,310.8,509.78,628.13,50.929,49.509,49.3,47.244
12,164.93,75.16,460.51,34.4,-6.4,28,2.6791,1566,615.99,968.99,1250,29.678,1255.3,5.2736,29876,0.012445,24.9,45.427,24.619,54.562,46.979,58.075,45.293,49554,49553,277.73,198.86,1995.3,3732.4,160.75,27482,14.638,35.09,2936.5,4018.7,708.83,1644,215.85,2944.6,310.8,509.78,628.13,50.939,49.5,49.374,47.247
